@id,addr:housenumber,addr:street,amenity,cuisine,name,wheelchair,lon,lat,addr:postcode,addr:suburb,building,internet_access,opening_hours,phone,takeaway,website,@geometry,outdoor_seating,level,smoking,brand,brand:wikidata,brand:wikipedia,check_date,contact:facebook,email,website:menu,addr:unit,contact:instagram,addr:state,check_date:opening_hours,opening_hours:signed,fixme,tourism,wikidata,building:levels,roof:levels,drive_through,indoor_seating,name:ko,internet_access:fee,official_name,addr:city,air_conditioning,bar,brewery,min_age,outdoor_seating:comfort,toilets,shop,branch,ref,addr:country,changing_table,currency:USD,delivery,diet:gluten_free,diet:halal,diet:kosher,diet:lactose_free,diet:pescetarian,diet:vegan,diet:vegetarian,highchair,organic,payment:app,payment:cash,payment:contactless,payment:credit_cards,payment:debit_cards,reservation,stroller,toilets:wheelchair,contact:phone,contact:website,indoor,note,source,atm,brand:zh,drink,int_name,name:zh,diet:dairy_free,drink:wine,name:en,addr:housename,capacity,mobile,payment:card,payment:eftpos,alt_name,description,operator,start_date,contact:email,payment:coins,toilets:access,brand:en,phone:AU,short_name,level_ref,contact:tiktok,cafe,name:he,delivery:partner,delivery:partner:wikidata,internet_access:ssid,level:ref,office,drink:matcha,instagram
node/12437671916,,,cafe,bubble_tea,Gong Cha,yes,144.9630337,-37.8104466,,,,,,,yes,,,,2,,Gong Cha,Q5581670,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,???,,Gong Cha,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12437695849,,,cafe,,Pause And Sip By White Mojo,,144.9629277,-37.8102807,,,,,,,yes,,,,2,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12457207736,,,cafe,coffee_shop,Little Charley Cafe,,144.9626471,-37.8092247,,,,,,,yes,,,,0,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12457207738,,,cafe,coffee_shop,Karomi Cafe,yes,144.9626451,-37.809618,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12479772709,,,cafe,,People's Coffee,yes,144.9599238,-37.8172096,,,,,Mo-Fr 07:00-16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12482435925,,,cafe,chocolate,Max Brenner,,144.9653735,-37.8106428,,,,,,,yes,,,yes,1,,Max Brenner,Q955687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Max Brenner,,,,,,,,,,,,,,,,,,,??? ????,,,,2,,,
node/12483915170,,,cafe,,Swan Lab Barista School,,144.9671232,-37.812258,,,,,,,yes,,,,1,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,educational_institution,,
node/12547652860,,,cafe,coffee_shop,Parlance Coffee,,144.9576095,-37.8100517,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12572860363,,,cafe,coffee_shop,Apocalypse Coffee Roasters,,-80.6229427,28.1156151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12572860364,,,cafe,coffee_shop,Foxtail Coffee,,-80.6235215,28.1155962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12588785480,,,cafe,coffee_shop,Project Zero Coffee,,144.9563295,-37.8167704,,,,,07:00-15:00,,yes,,,,,,,,,15/02/2025,,,,,projectzero.coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12593749400,181,William Street,cafe,coffee_shop,People's Coffee,,144.9573025,-37.8149505,3000,Melbourne,,,Mo-Fr 07:00-16:30,+61 3 9989 3716,,https://peoplescoffee.com.au/,,yes,,,,,,,,,,,,VIC,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12593783760,,,cafe,coffee_shop,Sargon Cafe,,144.9564593,-37.8152332,,,,,Mo-Fr 05:30-15:00,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12777736191,436,St Kilda Road,cafe,coffee_shop,Coffee Cart,,144.97565,-37.8379375,3004,Melbourne,,,,,,,,yes,,,,,,,,,,,,VIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12818478476,540,Little Collins Street,cafe,bagel,Five Points Cafe,,144.9568789,-37.8170564,,,,,,,,,,,,,,,,8/05/2025,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12846336513,,,cafe,coffee_shop,Starbucks,,144.9660747,-37.8149193,,,,,,,yes,,,yes,,,Starbucks,Q37158,,,,,,,,,26/07/2025,no,,,,,,,,,,Starbucks Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12882655698,53-57,Lonsdale Street,cafe,,CM & Co,no,144.970635,-37.8099978,,,,,Mo-Fr 06:00-15:00; Sa-Su 07:00-15:00,,,,,,,,,,,3/06/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12882660740,145,Lonsdale Street,cafe,,Tami Sweet,,144.9681424,-37.810728,,,,,,,,,,,,,,,,3/06/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12882680645,53,Lonsdale Street,cafe,,Bobby's,,144.9706829,-37.8101356,,,,,,,,,,,,,,,,3/06/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12882746941,246,Lonsdale Street,cafe,bubble_tea,Charlie's Tea,,144.9651811,-37.8115911,,,,,,,,,,,,,,,,3/06/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12957269301,580,St Kilda Road,cafe,,BENCH COFFEE CO. St Kilda Rd,,144.9793697,-37.8489056,,,,,,,,https://benchcoffee.co/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12975326701,276,Russell Street,cafe,japanese,Naau Cafe,,144.9670205,-37.8099972,3000,,,,Mo-Sa 07:00-17:00; Su 07:00-16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,
node/13005683305,,,cafe,,Patricia Coffee Roasters,,144.9582379,-37.8146691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13005707214,,,cafe,,Moment Coffee,,144.9581735,-37.8122619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13010526849,,,cafe,coffee_shop,Molly Tea,,144.9607758,-37.8094938,,,,,,,only,,,no,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13010526852,,,cafe,coffee_shop,Good Bean,,144.958915,-37.8105498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13010526859,,,cafe,coffee_shop,Oko Cafe,,144.9598539,-37.8096928,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13010526870,,,cafe,coffee_shop,Two Pillars,,144.9606243,-37.8102988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13048074544,567,Collins Street,cafe,,Little Sparrow,,144.9557921,-37.8188098,,,,,Mo-Fr 06:00-15:30,,,https://littlesparrow.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13073352780,,,cafe,,Dame,,144.9724831,-37.8140961,,,,,,,,,,,0,,,,,2025-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13073352791,,,cafe,,Upstanding Citizens,,144.9554362,-37.8130395,,,,,,,,,,,,,,,,2025-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13108482021,,,cafe,,Prologue Cafe,,144.9660769,-37.8079247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13118316481,250,Queen Street,cafe,,Cafe Belt,,144.9600236,-37.8127336,3000,Melbourne,,,Mo-Su 07:00-16:00,,,,,no,,,,,,,,,,1C,,VIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13278998701,,,cafe,,Demochi,,144.9659168,-37.8128701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13290671981,,,cafe,,M?rk Chocolate,,144.9654663,-37.8166168,,,,,Mo-We 07:30-16:00; Th-Fr 07:30-17:00; Sa-Su 08:00-17:00,+61 3 7015 6091,,https://morkchocolate.com.au,,,0,,M?rk Chocolate,,,10/11/2025,https://www.facebook.com/morkchocolate/,,,,https://www.instagram.com/morkchocolate,,,,,,,,,,,,,,,,,,,,,chocolate,Looking Glass,,,,,,,,,,,,,,,,no,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,2012,,,,,,,,,,,,,,,,,
node/13305355756,,,cafe,,Kenny??,,144.9625122,-37.8179291,,,,,,,,,,,0,,,,,11/11/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13373706421,262,Lonsdale Street,cafe,coffee_shop,Fabian,,144.9643807,-37.8115105,,,,,,,,,,,,,,,,13/12/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13481539325,,,cafe,,Cafe 555,,144.9538333,-37.8127526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13516541144,35,Albert Road,cafe,coffee,Velvet Bean,,144.9719728,-37.8345835,,,,,,+61 468 883 802,,https://velvetbean.com.au/,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13523301370,18,Merriman Lane,cafe,japanese,Omo,yes,144.9537523,-37.8141843,,,,,,,,,,,,,,,,4/02/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13523334197,260,Collins Street,cafe,matcha,Attakai,yes,144.9649908,-37.8156038,,,,,,,,https://attakai.com.au,,,,,,,,4/02/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13523348331,7,Howey Place,cafe,,Time After Time,yes,144.9653063,-37.8149526,,,,,,,,,,yes,,,,,,4/02/2026,,,,,https://www.instagram.com/timeaftertime_mel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13545415486,124,Exhibition Street,cafe,,Tori's,yes,144.9710932,-37.8127675,,,,,,,,,,,,,,,,12/02/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13555867020,,,cafe,coffee_shop,Rosso Coffee,,144.9581907,-37.81894,,,,,,,,,,,,,,,,8/02/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13555867027,535,Flinders Lane,cafe,,Lau?? Caf? 888,limited,144.9558822,-37.8198952,,,,,,,yes,,,yes,,,,,,8/02/2026,,,,,https://www.instagram.com/laucafe888,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,yes,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13555867032,,,cafe,coffee_shop,Bailey Espresso,,144.9601728,-37.8143631,,,,,,,,,,,,,,,,28/04/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13555867033,114,William Street,cafe,coffee_shop,Ari Espresso,,144.9587778,-37.8162683,,,,,,,,,,,,,,,,13/02/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13590601906,2242,,cafe,,Southern Sisters,,-80.6580671,28.1222708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13591949902,08?22?,Exhibition Street,cafe,,Little Bang Espresso,,144.9727096,-37.8154547,3000,,,,,,,https://www.littlebangespresso.com.au/,,,,,,,,12/03/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13604633052,414-418,Swanston Street,cafe,japanese,Tokyo Yokocho,,144.9634788,-37.8074605,3000,Melbourne,,wlan,Mo-Fr 11:30-19:30,,,,,yes,4,,,,,27/02/2026,,,,,,VIC,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tokyo Yokocho brings the vibrant spirit of Japan?? backstreet eateries straight to campus. Designed with students in mind, we serve up generous portions of authentic Japanese favourites at prices that won?? break a student budget. From hearty rice bowls &",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13604634998,394-412,Swanston Street,cafe,coffee_shop;sandwich;pastry,Standing Room,yes,144.9633611,-37.8078582,3000,Melbourne,,,Mo-Fr 08:00-16:00,,,https://standingroomcoffee.com.au/,,yes,4,no,,,,27/02/2026,,,,,,VIC,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,
node/13660181211,,,cafe,,EARL Canteen,,144.9619511,-37.8159709,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13673730101,37,Swanston Street,cafe,,Cathedral Coffee,,144.9666961,-37.8166535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13681204294,394-412,Swanston Street,cafe,coffee_shop;pastry;cake,Little Bang Espresso,yes,144.9633413,-37.8079337,3000,Melbourne,,,Mo-Th 07:00-16:00; Fr 07:00-15:00,,yes,https://www.littlebangespresso.com.au/,,no,2,no,,,,26/03/2026,,,,,,VIC,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,yes,,,,,,,,,,,,,,,,40,,,,,"We??e passionate about making exceptional coffee & creating memorable, everyday moments with our community. We believe a great caf? can brighten your day,  through a perfectly made flat white, a flaky croissant, or a friendly chat with our team",,,,,,,,,,,,,,,,,,,
node/13681217906,,Bowen Street,cafe,coffee_shop;cake;sandwich;pastry,Bowen Street Cafe,,144.9637597,-37.8075777,3000,Melbourne,,,Mo-Fr 07:00-16:00,,,,,yes,4,no,,,,26/03/2026,,,,,,VIC,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,"Your local spot, for fresh food & friendly service. We??e known for our specialty coffee & our freshly made paninis. Our menu also features focaccias, soups, Middle Eastern pastries, fresh salads, sweets, pastries & our popular $9 Toastie & Coffee deal",,,,,,,,,,,,,,,,,,,
node/13686247287,,,cafe,,Finch Coffee,,144.9708964,-37.8085416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13696404264,,,cafe,korean;breakfast;coffee_shop,Three Drops Cafe,,144.9655524,-37.8150827,,,,,,,,,,no,,,,,,,,,,,https://www.instagram.com/threedropscoffee/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13712972704,,,cafe,,Rosso Coffee,,144.9578372,-37.8181677,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13747584877,124,La Trobe Street,cafe,wraps;coffee_shop;sandwich;juice;tea;salad;pastry,Arch & Stone,yes,144.9651976,-37.8088002,3000,Melbourne,,yes,Mo-Fr 08:00-16:00,,,,,yes,1,no,,,,21/04/2026,,catering@archandstone.com.au,,,,VIC,,,,,,,,no,,,,,,yes,,,,,yes,,,,,,,,,,,,,,yes,,,,,,yes,yes,,yes,yes,,,,,,,,,,,,,,,100,,,,,,,22/04/2026,,,,,,,,,,,,,,,,,
node/13747662875,124,La Trobe Street,cafe,,Arch & Stone Outdoor Dining,yes,144.9651002,-37.8087224,3000,Melbourne,,wlan,Mo-Fr 08:00-16:00,,,,,yes,1,no,,,,22/04/2026,,,,,,VIC,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,50,,,,,,,15/04/2026,,,,,,,,,,,,,,,,,
node/13778393700,,,cafe,,The Alley Edition,,144.965306,-37.8151716,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13780588565,,,cafe,,Dymocks Cafe,,144.9658137,-37.8153501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13783844600,,,cafe,coffee_shop,Little Avenue,,144.9597575,-37.8140276,,,,,Mo-Th 07:00-15:30; Fr 07:00-15:00; Sa-Su off,,,,,,,,,,,28/04/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13784145799,,,cafe,,Lafayette,,144.9644251,-37.8157393,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.instagram.com/lafayettemelb/
node/13794345662,,,cafe,,Parlance Coffee,,144.9631385,-37.8124898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13804096401,728,East New Haven Avenue,cafe,,Moon River Cafe & Curiosities,,-80.6080617,28.0787272,32901,,,,"Th-Su 09:00-15:00; We 09:00-15:00, 17:00-21:00",,,http://themoonrivercafe.com,,,,,,,,6/05/2026,,,,,,,6/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13810407796,,,cafe,,Ari Espresso,,144.9620019,-37.8169826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13810407797,,,cafe,,Three Beans,,144.9625039,-37.8168334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13821330872,133-135,Victoria Street,cafe,,Hideaway Melbourne,,144.9571196,-37.8061677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13822926314,,,cafe,,Axil Coffee,,144.9688067,-37.8168818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13826992064,345,Little Collins Street,cafe,coffee_shop,Industry Beans,,144.9632621,-37.8154045,,Melbourne,,,,,,https://industrybeans.com/pages/little-collins-cafe,,,,,,,,,,,,,,VIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
